seed,transitions,updates,rounds,training_seconds,transitions_per_second,loss_first20,loss_last20,stable,run,phase,probe_max_abs_q,mean_coins,all50_fraction,mean_steps_all,mean_steps_success,max_steps,strict_126,deaths,invalid,timeouts,checkpoint,checkpoint_sha256
0,50010,11253,315,134.95068579999497,370.5798136818499,0.020376573859958814,0.08530133628067613,False,pilot_lr1e-04_target1000/run_0,pilot,4.410745143890381,50.0,1.0,124.7,124.7,132,False,0,0,0,results/dqn/d6_20260917/pilot_lr1e-04_target1000/run_0/checkpoints/transition_000050010/checkpoint.pt,bb87fd04cc784d07bcc68b5dc6a16121e96c2f1464972e76832d9cc319fe1467
0,50068,11268,320,136.07374239999626,367.9475490048797,0.023260177378574172,0.1404197381746444,False,pilot_lr1e-04_target250/run_0,pilot,12.960698127746582,50.0,1.0,124.7,124.7,132,False,0,0,0,results/dqn/d6_20260917/pilot_lr1e-04_target250/run_0/checkpoints/transition_000050068/checkpoint.pt,9a6eaf40d491007704066a82b4c7d936b3161c72f400a6aa5621bf822d272e52
0,50047,11262,319,89.60681909999403,558.517761289479,0.021251632929206357,0.0864348058119077,False,pilot_lr3e-04_target1000/run_0,pilot,4.210668087005615,50.0,1.0,124.7,124.7,132,False,0,0,0,results/dqn/d6_20260917/pilot_lr3e-04_target1000/run_0/checkpoints/transition_000050047/checkpoint.pt,4de4b2cfae5b0794e6ab4cc53b0c126c6d590afd057ef412013b9c47139811cd
0,50095,11274,288,88.00209699998959,569.2477987201365,0.023428641995365953,0.12349604138721489,False,pilot_lr3e-04_target250/run_0,pilot,13.669510841369629,50.0,1.0,124.7,124.7,132,False,0,0,0,results/dqn/d6_20260917/pilot_lr3e-04_target250/run_0/checkpoints/transition_000050095/checkpoint.pt,d4fb1a0ba449e037913665f45e164d238b7c27c164b395e5f647e1fe43f6a946
